!	2.36415425036259
texting	6.71174039505618
cuh	6.8940619518501345
128557	4.443056853737816
look	4.006471836915846
praying	9.19664704484418
mantis	9.889794225404126
tho	4.621936066340798
ctfu	7.117205503164344
gon	4.093736474638754
paying	7.943884076348812
rent	7.81035268372429
,	1.8590593013055845
'm	2.8310360728854613
tryna	5.006992302817755
buy	5.447142968913809
extra	6.845271787680702
sweet	6.306275286948016
sour	8.280356312970024
sauce	7.491898952605755
mcdonalds	8.280356312970024
cary	9.889794225404126
williamsc	9.889794225404126
carried	8.791181936736017
sound	6.039646623694067
concert	8.098034756176071
anyways	6.8940619518501345
dude	5.3048267467335535
y'all	4.244347327760888
fraud	9.19664704484418
hell	5.189313859611709
j.cole	9.19664704484418
fw	7.250736895788867
music	5.900810178839851
talking	4.648047210344483
possible	7.943884076348812
cruise	8.098034756176071
ship	9.889794225404126
phone	5.226355131292059
service	7.943884076348812
negro	6.306275286948016
?	2.5392780535701274
went	5.507767590730244
looking	5.171295354109031
going	4.5332079507321135
someone	6.999422467507961
_griot_	9.889794225404126
bought	6.79875177204581
catch	6.039646623694067
cell	8.098034756176071
block	6.593957359399797
d.	8.791181936736017
fuck	2.9800409437593154
men	5.641298983354766
rapist	8.791181936736017
child	6.999422467507961
molesters.	9.889794225404126
30	6.593957359399797
year	5.198446343174981
old	4.846369108484879
mom	5.435446929150618
taking	5.938550506822698
uncles	9.889794225404126
truck	7.943884076348812
permission	8.791181936736017
need	4.0290080019382595
fucken	7.943884076348812
relax	7.943884076348812
_dimejii	9.889794225404126
10	5.882461040171655
million	6.631697687382643
naira	9.19664704484418
want	3.8400607701721676
song	5.641298983354766
8211	6.999422467507961
wizkid	9.889794225404126
jlojpg	9.889794225404126
collabs	9.889794225404126
mil	8.280356312970024
booyyyyyy	9.889794225404126
headed	7.324844867942589
straight	5.3048267467335535
hear	6.083131735633806
birds	4.7481306689014655
summer	6.79875177204581
breeze	9.889794225404126
drive	6.424058322604399
fast	6.631697687382643
heard	5.9579685926798
128530	4.664047551690924
128545	6.48859684374197
128074	6.105604591485864
128080	6.25220806567774
9996	5.4709536176075275
65039	4.7960440245973635
mad	4.85935630401169
tripping	8.280356312970024
128581	6.25220806567774
128554	7.05658088134791
good	3.913443316106192
news	6.79875177204581
today	4.7481306689014655
karma	6.306275286948016
128521	6.845271787680702
128139	7.250736895788867
gtta	8.791181936736017
thang	6.999422467507961
boss	6.48859684374197
haters	7.58720913241008
fucking	3.758567735920985
right	4.219913302423606
new	4.478148173549085
ya	4.069711295051764
postin	9.889794225404126
'	4.176061419894756
thinkin	7.117205503164344
making	5.389984555073861
sick	6.018593214496234
heartless	7.943884076348812
ass	2.8803852926954887
niggah	4.557075432138756
128513	6.845271787680702
adays	9.889794225404126
heat	6.845271787680702
heeellllooo	9.889794225404126
__ayoobreezy	9.889794225404126
hitting	6.8940619518501345
nigga	3.1445578759197637
entertaining	7.692569648067906
128175	4.977139339668073
helga	9.889794225404126
....	4.199434771080065
reason.	9.19664704484418
heyarnold	9.889794225404126
believe	5.8467429575695755
smaller	8.503499864284235
half	5.864442534668976
naw	5.997973927293499
wit	4.325273818081432
phonies	9.889794225404126
tell	4.421734084268994
yo	3.8075753150276794
young	5.585729132199956
rich	6.039646623694067
homies	7.58720913241008
yeah	4.759895510481052
ham	8.098034756176071
yuhh	8.791181936736017
hit	4.708010675112041
haha	5.15359577700963
s/o	6.8940619518501345
hella	6.200914771290189
ordered	7.692569648067906
beanies	7.692569648067906
hello	7.324844867942589
american	6.593957359399797
people	4.137221586578493
eric	8.503499864284235
cantor	9.889794225404126
lying	6.278876312759901
piece	6.79875177204581
bird	4.2585824435827595
poo	8.503499864284235
october	8.503499864284235
irrelevant	7.181744024301915
worries	9.19664704484418
november	8.791181936736017
coming	5.9579685926798
128076	5.423886106749542
followers	6.48859684374197
anime	8.791181936736017
loving	7.943884076348812
nigger	4.6694384003258005
poor	6.4558070209189795
afford	7.404887575616125
laptop	9.19664704484418
resulting	9.889794225404126
mw3	9.889794225404126
theater	9.19664704484418
player	7.181744024301915
darth	9.19664704484418
withaprettyface	9.19664704484418
lies	7.404887575616125
self	6.105604591485864
128524	6.039646623694067
help	6.176222158699818
speed	8.280356312970024
process	8.503499864284235
feel	4.808389860419663
excuse	6.8940619518501345
die	5.778920361230814
u	3.1878338594015854
gold	6.999422467507961
yellow	4.6912971941383
anymore	6.334446163914712
gave	5.829351214857706
mine	8.098034756176071
tuneluciano	9.889794225404126
dm	6.593957359399797
'd	5.014596902202974
sayin	6.5575897152289215
never	7.692569648067906
dreams	7.404887575616125
fuckin	4.581526528002921
fortune	9.19664704484418
cookie	7.491898952605755
clean	6.393286663937645
dance	6.8940619518501345
dirty	5.900810178839851
left	5.746659499012593
sweeter	9.889794225404126
fresh	6.79875177204581
fruit	7.81035268372429
128527	5.401157855671985
gushin	9.889794225404126
drink	6.393286663937645
best	4.919980925828125
juice	7.250736895788867
128166	6.393286663937645
wet	6.061152828915031
fiji	9.19664704484418
water	6.061152828915031
go	6.105604591485864
welcome	6.945355246237685
titty	8.098034756176071
show	7.404887575616125
typa	9.889794225404126
video	5.829351214857706
nut	7.404887575616125
silly	7.404887575616125
kimora	9.19664704484418
boobies	9.19664704484418
128298	7.324844867942589
unlock	9.19664704484418
slice	8.503499864284235
kimorablac	8.503499864284235
8230	3.340143483170315
damn	4.392626000110924
dark	6.79875177204581
skinned	8.791181936736017
havin	7.324844867942589
lookin	6.128594109710563
pokemons	9.889794225404126
128553	4.611679566173608
128555	7.117205503164344
fat	4.8725143885892015
started	6.424058322604399
dyke	5.864442534668976
pregnant	5.977771219975979
mistake	7.943884076348812
gt	5.180264024091792
yall	4.789927797579927
dicc	8.503499864284235
ridin	7.943884076348812
shit	3.054609639256824
heres	9.19664704484418
thought	5.335917333803585
dont	4.557075432138756
valentine	8.503499864284235
bc	5.882461040171655
mean	5.10230248262208
ugly	4.621936066340798
hey	5.412457410925919
fans	6.083131735633806
wondering	7.692569648067906
tab	9.19664704484418
collar	9.19664704484418
-	4.5145158177199605
teams	7.58720913241008
champion	7.943884076348812
're	3.737061530700021
racismisaliveandwellbro	9.889794225404126
learn	6.71174039505618
blacks	7.692569648067906
league	7.58720913241008
conduct	9.889794225404126
score	7.250736895788867
lookingformore	9.889794225404126
dis	5.520346372937104
angry	6.754300009474976
white	4.317640193226361
called	5.006992302817755
answer	6.631697687382643
da	4.6694384003258005
door	6.4558070209189795
time	4.069711295051764
ai	3.393019235218263
fit	7.404887575616125
delivering	8.280356312970024
pizzas	9.889794225404126
okrah	9.889794225404126
wake	6.306275286948016
already	7.404887575616125
know	3.494532627288676
bammy	9.889794225404126
moochie	9.889794225404126
commies	8.503499864284235
racist	6.039646623694067
whitey	7.117205503164344
hate	4.012058443624486
crap	7.692569648067906
adam	8.098034756176071
showed	7.324844867942589
bring	5.447142968913809
beer	6.71174039505618
'll	4.255004622234876
ic	9.19664704484418
tonight	5.216965390942219
dial	8.791181936736017
digits	9.19664704484418
everybody	5.368005648355085
gxdlyvisuals	9.889794225404126
games	6.039646623694067
stir	9.889794225404126
spider	8.503499864284235
rockstar	9.889794225404126
monster	8.503499864284235
chug	6.754300009474976
/definitely/	9.889794225404126
hospitalized	9.889794225404126
maybe	5.864442534668976
asking	6.48859684374197
friend	5.7954496631820245
ladies	6.48859684374197
ask	5.264821412119854
question	7.324844867942589
fkn	9.889794225404126
lame	6.2262325792744795
baddest	6.5575897152289215
lamest	8.791181936736017
morons	8.098034756176071
foxnews	8.098034756176071
foxandfriends	9.889794225404126
political	7.324844867942589
bush	7.943884076348812
raised	7.250736895788867
terror	9.889794225404126
threat	8.280356312970024
election	7.692569648067906
teabaggers	6.363433700787964
folk	7.117205503164344
jew	7.692569648067906
asked	6.152124607120757
death	6.845271787680702
threats	8.280356312970024
goat	7.81035268372429
na	3.6994788195509782
sort	8.791181936736017
tattooed	9.19664704484418
body	5.900810178839851
accompanied	9.889794225404126
anchor/rope	9.889794225404126
situation	7.943884076348812
one	5.900810178839851
watching	5.762659840359034
realize	6.48859684374197
8217	4.765830246000867
hundreds	9.889794225404126
literally	6.200914771290189
free	5.389984555073861
pictures	6.48859684374197
boobs	7.81035268372429
internet	6.79875177204581
mini-van	9.889794225404126
riding	6.999422467507961
power	7.05658088134791
vehicle	9.19664704484418
stupid	4.7481306689014655
horror	8.280356312970024
movie	6.334446163914712
asks	7.181744024301915
america	6.25220806567774
hide	6.845271787680702
isis	6.278876312759901
chainsaws	9.19664704484418
kay	8.503499864284235
lrt	9.19664704484418
hi	6.845271787680702
charlie	4.505299162615036
eating	5.507767590730244
leftover	8.503499864284235
candy	7.181744024301915
high	5.3571947322508695
school	5.014596902202974
tough	7.324844867942589
everyone	7.692569648067906
grow	6.25220806567774
little	4.413330673472615
tag	7.491898952605755
line	5.919502311852003
speaking	7.250736895788867
tour	7.491898952605755
bong	9.19664704484418
rips	9.19664704484418
steady	7.81035268372429
smoking	6.8940619518501345
11	7.250736895788867
g	6.5575897152289215
jorge	9.19664704484418
wolf	8.503499864284235
wall	7.692569648067906
street	6.393286663937645
benny	8.791181936736017
thenna	8.280356312970024
tweeting	6.631697687382643
higher	7.943884076348812
den	6.631697687382643
burnt	7.692569648067906
lips	6.522498395417651
highhhhh	9.889794225404126
dawn	7.81035268372429
planet	6.845271787680702
apes	6.71174039505618
stonernation	9.889794225404126
lifecomplete	9.889794225404126
highland	9.889794225404126
bitchk	9.889794225404126
bloods	9.19664704484418
deja	9.889794225404126
thoe	9.19664704484418
128077	7.250736895788867
smile	7.117205503164344
eyes	5.9579685926798
chink	7.692569648067906
way	4.765830246000867
matter	6.200914771290189
wan	4.317640193226361
cuz	4.926949595144218
sneak	7.692569648067906
dissin	8.791181936736017
128520	6.128594109710563
boyfriend	6.105604591485864
team	5.62711434836281
fag	4.725008251480611
hair	5.533085398714534
cute	5.335917333803585
sessy	9.19664704484418
face	4.991954425453214
ex	5.900810178839851
liked	7.324844867942589
picture	6.25220806567774
fucc	6.522498395417651
car	5.533085398714534
bomb	6.754300009474976
shaggy	9.889794225404126
tl	6.424058322604399
chill	5.938550506822698
pretty	5.32544603393629
challenge	7.81035268372429
foolishness	9.889794225404126
agg	9.889794225404126
pass	6.128594109710563
elastic	9.889794225404126
plans	7.181744024301915
nigs	6.754300009474976
rock	6.5575897152289215
hitler	8.791181936736017
finish	7.58720913241008
u.	8.791181936736017
ur	4.742299748590672
confronts	9.889794225404126
women	5.061480488101824
wrong	5.32544603393629
morally	9.889794225404126
raped	7.943884076348812
kidknapped.beat	9.889794225404126
sold	7.404887575616125
sex	5.053512318452648
slaves	8.098034756176071
end	6.083131735633806
hmm	8.098034756176071
fucked	5.045607138945535
met	6.363433700787964
real	4.206214458065444
female	5.977771219975979
life	4.4871168435318465
hmu	7.692569648067906
talmbout	7.58720913241008
match	7.324844867942589
pull	5.746659499012593
niccas	5.346499443134122
act	5.3571947322508695
turn	5.401157855671985
chris	6.593957359399797
breezy	8.791181936736017
bandwagon	8.098034756176071
gaggin	9.19664704484418
jet	8.280356312970024
laggin	9.19664704484418
$	5.585729132199956
ap	8.098034756176071
blaming	8.791181936736017
celebrity	8.098034756176071
love	3.687258708216203
krenshaw	9.889794225404126
sit	5.812256781498406
basic	5.778920361230814
dey	6.4558070209189795
poses	8.791181936736017
bringing	7.692569648067906
friends	5.284624039416034
kno	6.2262325792744795
ca	3.8424220463578473
meet	6.278876312759901
twerk	7.324844867942589
videos	8.280356312970024
playing	5.585729132199956
around	7.491898952605755
serious	7.181744024301915
prayin	9.889794225404126
dnt	6.8940619518501345
background	7.692569648067906
ways	7.58720913241008
least	9.889794225404126
let	4.137221586578493
thats	5.10230248262208
business	6.306275286948016
dontbemad	9.889794225404126
hang	6.670918400535925
hobbies	8.791181936736017
respect	6.039646623694067
strait	8.791181936736017
point	5.882461040171655
wo	5.401157855671985
lead	7.58720913241008
crash	7.692569648067906
adressed	9.889794225404126
clearly	6.8940619518501345
thnk	9.889794225404126
fence	9.889794225404126
start	5.144862097040876
givin	8.280356312970024
lil	4.537936091928059
attention	6.176222158699818
wishywashy	9.889794225404126
oh	4.839938218154589
128128	5.7001394833777
lisforlex	9.889794225404126
away	5.533085398714534
9995	5.545988803550442
subnorbot1	9.889794225404126
tu	8.098034756176071
puta	9.889794225404126
madre	9.19664704484418
nd	6.128594109710563
ratchets	8.791181936736017
........	7.943884076348812
well	6.25220806567774
monday	6.945355246237685
saturday	6.845271787680702
starting	6.999422467507961
sunday	7.117205503164344
church	7.324844867942589
services	9.19664704484418
128540	6.200914771290189
location	8.280356312970024
bio	7.58720913241008
think	4.060848607793918
hoi	9.889794225404126
fai	9.889794225404126
moke	9.19664704484418
hau	9.889794225404126
hokis	9.889794225404126
pokis	9.889794225404126
af	5.778920361230814
hold	6.200914771290189
lebron	6.754300009474976
dwade	9.889794225404126
wedding	8.098034756176071
uninvited	8.791181936736017
leaving	7.324844867942589
miami	7.58720913241008
quick	6.25220806567774
some1	9.19664704484418
brother	6.5575897152289215
quotes	8.503499864284235
seen	5.25506523717449
girl	4.137221586578493
post	6.363433700787964
instagram	6.128594109710563
copied	9.19664704484418
google	8.503499864284235
holder	8.098034756176071
justice	8.280356312970024
department	9.19664704484418
interested	8.503499864284235
facts	6.79875177204581
ferguson	7.324844867942589
race	6.522498395417651
hustling	8.791181936736017
disgraceful	8.503499864284235
holy	6.845271787680702
buc-ee	9.889794225404126
4	5.715406955508488
baby	5.207662998279906
daddy	6.48859684374197
goes	6.083131735633806
uses	7.81035268372429
condoms	8.280356312970024
monkey	5.014596902202974
balls	6.754300009474976
warm	6.999422467507961
retard	5.423886106749542
episode	7.491898952605755
wheel	8.280356312970024
fantastic	8.791181936736017
home	5.294674375269536
chicken	6.593957359399797
penne	9.889794225404126
alfredo	8.791181936736017
oreos	6.176222158699818
banjo	9.19664704484418
homemade	7.58720913241008
soup	8.791181936736017
vegetables	8.280356312970024
crackers	5.997973927293499
honestly	6.593957359399797
mother	6.2262325792744795
shot	6.25220806567774
dog	5.7001394833777
doubt	7.250736895788867
miley	7.404887575616125
cyrus	7.81035268372429
mess	6.79875177204581
hoodiest	9.889794225404126
ratchet	6.061152828915031
prom	7.58720913241008
dere	9.19664704484418
universe	8.791181936736017
(	4.839938218154589
including	7.58720913241008
dykes	6.999422467507961
)	4.658685608549539
honkey	7.58720913241008
hood	6.278876312759901
emojis	7.81035268372429
lmfao	5.778920361230814
hope	5.412457410925919
wen	7.181744024301915
eat	4.581526528002921
inch	7.81035268372429
find	5.144862097040876
satisfies	9.889794225404126
trying	5.274673708562866
shooting	7.692569648067906
light	5.919502311852003
beams	9.889794225404126
hopefully	7.58720913241008
buys	8.791181936736017
gamma	9.889794225404126
cause	4.566784246265717
horny	7.943884076348812
japanese	7.250736895788867
milf	8.098034756176071
showers	8.791181936736017
toys	8.503499864284235
soaking	9.889794225404126
160	6.152124607120757
sexy	6.039646623694067
lingerie	8.280356312970024
pummeled	9.889794225404126
hard	5.294674375269536
dick	4.376365479239143
mature	7.58720913241008
babe	6.79875177204581
kimono	9.889794225404126
fingered	8.791181936736017
horse	7.943884076348812
racing	9.889794225404126
houston	7.250736895788867
drivers	8.098034756176071
beat	5.3048267467335535
supposed	6.945355246237685
butch	8.791181936736017
yeen	8.503499864284235
beard	7.58720913241008
murda	8.503499864284235
sucking	6.593957359399797
howdhow	9.889794225404126
paul	7.404887575616125
pick	6.083131735633806
ball	6.334446163914712
thevrefs	9.889794225404126
warriors	9.19664704484418
bench	8.503499864284235
charles	8.503499864284235
charge	7.117205503164344
shia	9.889794225404126
lebouf	9.889794225404126
ryan	7.81035268372429
gosling	8.791181936736017
buddy	7.250736895788867
whynot	9.889794225404126
talk	4.460448596449685
twitter	4.62710403649924
confused	6.670918400535925
lt	6.105604591485864
3	5.25506523717449
cunt	4.7481306689014655
redskins	6.306275286948016
style	7.692569648067906
.....	5.368005648355085
preach	8.280356312970024
rns	8.280356312970024
youre	6.71174039505618
dre	7.81035268372429
drop	5.977771219975979
cunts	6.424058322604399
illegally	9.889794225404126
download	8.791181936736017
itunes	9.19664704484418
hardcore	8.280356312970024
cd	8.503499864284235
shops	9.19664704484418
hobbit	8.791181936736017
128079	5.7954496631820245
meeeeeee	9.889794225404126
selling	6.999422467507961
bricks	8.280356312970024
kicks	7.943884076348812
nicca	4.991954425453214
sellin	8.503499864284235
stuck	6.5575897152289215
worlds	8.791181936736017
biggest	6.424058322604399
sister	6.845271787680702
set	6.25220806567774
fire	6.4558070209189795
send	6.061152828915031
cashier	8.503499864284235
bloke	9.889794225404126
insta	8.098034756176071
dumb	4.653352262574177
scares	9.889794225404126
sleep	5.599334784255734
night	5.029981821042453
sleeping	7.58720913241008
youuu	9.19664704484418
128266	8.791181936736017
greet	8.791181936736017
8212	6.754300009474976
9829	8.280356312970024
folks	7.181744024301915
photoshop	9.889794225404126
cheating	6.71174039505618
test	6.945355246237685
failing	9.19664704484418
ashamed	7.58720913241008
filthy	7.943884076348812
pretend	8.280356312970024
obama	6.039646623694067
threatening	8.791181936736017
amnesty	9.889794225404126
vastly	9.889794225404126
egregious	9.889794225404126
boehner	9.889794225404126
obamacare	8.791181936736017
tcot	6.306275286948016
work	5.022259774948543
floating	8.503499864284235
heads	6.945355246237685
ronaldo	9.19664704484418
bumping	9.889794225404126
ref	8.098034756176071
long	5.389984555073861
change	5.882461040171655
nsme	9.889794225404126
memorabilia	9.19664704484418
w/redskind	9.889794225404126
deemef	9.889794225404126
illegal	7.81035268372429
thoughts	7.943884076348812
fools	9.19664704484418
continue	7.81035268372429
footin	9.889794225404126
disperse	9.19664704484418
means	6.2262325792744795
necessary	7.943884076348812
yankees	4.765830246000867
players	7.250736895788867
3k	9.19664704484418
hits	6.945355246237685
derekjeter	9.19664704484418
yankee	5.997973927293499
ever	6.334446163914712
numbers	7.81035268372429
demand	8.791181936736017
times	6.176222158699818
day	4.421734084268994
coley_cee	8.503499864284235
spitting	8.503499864284235
lbvs	9.19664704484418
plz	7.943884076348812
brittany	9.19664704484418
128569	7.943884076348812
128584	6.593957359399797
mich	9.19664704484418
p	6.71174039505618
bestf	9.19664704484418
ima	5.3048267467335535
regular	7.117205503164344
gung-ho	9.19664704484418
stay	5.264821412119854
faithful	7.181744024301915
room	6.334446163914712
gets	5.495345070731687
carin	9.889794225404126
enterin	9.889794225404126
dms	7.404887575616125
cash	7.117205503164344
poccets	9.889794225404126
broke	5.198446343174981
wife	5.715406955508488
lick	6.593957359399797
head	5.022259774948543
public	6.424058322604399
use	5.4589774265608115
tastes	7.943884076348812
try	5.162406406691785
break	6.128594109710563
20	6.48859684374197
racks	9.19664704484418
kill	5.346499443134122
fam	6.522498395417651
apples	8.503499864284235
pineapple	8.503499864284235
livin	7.943884076348812
rap	6.522498395417651
getcho	8.791181936736017
mic	7.943884076348812
bro	5.180264024091792
128549	8.503499864284235
unblock	9.889794225404126
wearing	5.900810178839851
heals	9.889794225404126
hugh	9.19664704484418
heffner	9.889794225404126
support	6.71174039505618
gettin	5.938550506822698
hefner	9.889794225404126
lived	7.943884076348812
dream	6.845271787680702
88	9.889794225404126
wants	5.997973927293499
hugs	8.098034756176071
kisses	8.280356312970024
gives	7.324844867942589
fuzzy	6.5575897152289215
feeling	6.670918400535925
hull	9.889794225404126
yuh	8.503499864284235
mudda	8.791181936736017
strikers	9.889794225404126
clasico	9.889794225404126
humble	8.098034756176071
personality	7.250736895788867
21.	9.889794225404126
non-physical	9.889794225404126
feature	8.280356312970024
opposite	8.791181936736017
hungry	6.48859684374197
ferkin	9.889794225404126
nips	6.845271787680702
hunkie	9.889794225404126
resorting	9.19664704484418
alisarenee	9.889794225404126
faggot	4.084659256487637
pork	8.791181936736017
chops	8.791181936736017
hunnit	9.19664704484418
fckn	8.503499864284235
watch	5.180264024091792
kb	9.889794225404126
ion	5.864442534668976
bih	9.889794225404126
2	4.77180041298737
places	8.098034756176071
goin	6.393286663937645
jail	6.845271787680702
hurry	7.58720913241008
key	7.324844867942589
fiberglass	9.19664704484418
safe	7.117205503164344
glass	7.81035268372429
aint	4.658685608549539
jus	5.655687720806866
certain	7.692569648067906
hoop	8.503499864284235
play	4.977139339668073
football	6.670918400535925
hustle	8.791181936736017
hypocritical	8.791181936736017
confess	9.19664704484418
degenerateartist	8.503499864284235
rebelscience	8.791181936736017
walrus	9.889794225404126
sneaks	9.19664704484418
artist	8.503499864284235
paints	9.889794225404126
bastards	8.503499864284235
youuuuuuuu	9.889794225404126
watched	7.05658088134791
single	5.715406955508488
lhhny	9.889794225404126
reunion	8.503499864284235
coon	6.128594109710563
levels	7.81035268372429
ratcheticity	9.889794225404126
listen	6.039646623694067
based	7.491898952605755
god	5.180264024091792
im	4.1340520118172135
stfu	5.572306111867815
13	7.81035268372429
outa	8.791181936736017
game	4.814620410170298
mcnair	9.19664704484418
brisket	9.19664704484418
sizzlin	9.889794225404126
grill	9.19664704484418
laid	7.58720913241008
uzi	9.19664704484418
5	5.715406955508488
days	5.545988803550442
remind	7.692569648067906
birth	7.692569648067906
control	6.670918400535925
important	7.324844867942589
later	6.334446163914712
minute	6.8940619518501345
actually	5.829351214857706
finna	6.061152828915031
8	6.593957359399797
o'clock	9.19664704484418
noddin	9.889794225404126
killer	7.81035268372429
push	6.945355246237685
revenge	8.503499864284235
sweetest	8.791181936736017
joy	8.503499864284235
afraid	7.324844867942589
open	6.200914771290189
package	9.889794225404126
somethin	7.181744024301915
gangsta	9.19664704484418
cutting	7.81035268372429
hc	8.791181936736017
turnin	8.791181936736017
girls	4.566784246265717
eitha	9.889794225404126
winnin	8.791181936736017
movies	6.8940619518501345
sexing	9.889794225404126
grandma	6.8940619518501345
tattoo	7.943884076348812
weed	5.730911142044453
suck	5.655687720806866
diet	7.81035268372429
type	5.599334784255734
thing	4.941034335025957
hop	6.71174039505618
whip	7.943884076348812
shut	4.984519446965696
cadillac	9.889794225404126
doe	6.71174039505618
license	8.791181936736017
trippin	6.71174039505618
money	4.552256145702808
constantly	7.324844867942589
comes	5.997973927293499
stressin	8.280356312970024
128133	7.943884076348812
128129	5.641298983354766
128068	8.098034756176071
onna	8.503499864284235
sexin	9.889794225404126
wings	7.81035268372429
prob	8.791181936736017
thts	8.503499864284235
cool	5.559060885117795
older	7.324844867942589
killa	8.503499864284235
saying	5.447142968913809
acting	5.977771219975979
blacked	9.889794225404126
disrespecting	8.791181936736017
turtle	7.943884076348812
disrespect	7.58720913241008
gorilla	7.943884076348812
ran	6.71174039505618
fine	6.105604591485864
red	5.520346372937104
stepped	9.19664704484418
running	6.278876312759901
floor	7.117205503164344
ah	6.306275286948016
creepy	7.58720913241008
nice	5.685101606013159
realized	7.943884076348812
toughen	8.503499864284235
emotional	7.81035268372429
exposed	8.098034756176071
facebook	6.8940619518501345
drinks	7.81035268372429
misses	8.791181936736017
chances	7.943884076348812
wilson	7.81035268372429
ammo	8.791181936736017
tatted	8.791181936736017
list	7.692569648067906
things	5.715406955508488
fob	7.58720913241008
rude	7.05658088134791
badly	9.889794225404126
creep	8.791181936736017
felt	7.324844867942589
funny	5.412457410925919
chick	6.039646623694067
calling	5.715406955508488
daddy.it	9.889794225404126
dad	6.278876312759901
ghetto	4.496166679051764
ready	5.864442534668976
wanted	5.7954496631820245
bull	7.692569648067906
pit	7.81035268372429
north	7.692569648067906
diff	9.19664704484418
level	6.8940619518501345
racism	7.81035268372429
48	8.280356312970024
charlotte	8.503499864284235
goon	8.791181936736017
fkkk	9.889794225404126
burn	7.81035268372429
bank	7.943884076348812
stadium	6.845271787680702
128293	7.117205503164344
celestial	8.791181936736017
extremely	8.503499864284235
sad	6.152124607120757
admit	7.117205503164344
21st	8.791181936736017
century	8.791181936736017
arabic	8.791181936736017
rhymes	8.791181936736017
written	8.280356312970024
jihadis	6.4558070209189795
equality	8.503499864284235
law	7.250736895788867
black	4.783848751503545
blue	6.754300009474976
homo	7.81035268372429
hetero	9.889794225404126
draw	7.81035268372429
hungrier	9.19664704484418
joe	6.71174039505618
truths	9.19664704484418
msnbc	8.098034756176071
viewers	9.889794225404126
deserve	6.754300009474976
better	4.5285020596947
morningjoe	6.945355246237685
dealing	7.943884076348812
kids	5.483074978139872
puerto	9.19664704484418
rican	9.19664704484418
dominican	9.889794225404126
care	5.3571947322508695
second	6.631697687382643
couple	6.018593214496234
tweets	5.670286520228019
cuzzo	9.889794225404126
page	7.250736895788867
brandonbeslydin	9.889794225404126
bruh	5.294674375269536
southridge	9.889794225404126
house.	9.889794225404126
128517	7.250736895788867
127770	9.19664704484418
describe	8.503499864284235
words	6.25220806567774
short	6.845271787680702
ancient	8.791181936736017
egyptians	9.19664704484418
sun	7.81035268372429
heru	9.889794225404126
horus	9.889794225404126
.the	9.889794225404126
pheonix	9.19664704484418
firebird	9.19664704484418
ate	6.363433700787964
andnowihaveebola	9.889794225404126
b	5.245403326262752
dub	9.19664704484418
128532	6.670918400535925
knew	6.393286663937645
b4	7.943884076348812
social	6.363433700787964
network	8.280356312970024
fame	8.280356312970024
chillin	7.181744024301915
lotta	7.692569648067906
fake	5.507767590730244
ova	7.491898952605755
dea	9.19664704484418
blown	9.19664704484418
128163	9.19664704484418
wat	6.754300009474976
128299	6.424058322604399
call	7.692569648067906
duty	7.943884076348812
frequently	9.19664704484418
drippin	8.791181936736017
jamming	8.791181936736017
skid	9.889794225404126
row	8.791181936736017
kix	9.889794225404126
cinderella	9.889794225404126
bon	9.19664704484418
jovi	9.889794225404126
def	7.324844867942589
leppard	9.889794225404126
whitesnake	9.889794225404126
